509,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 1,thaiyoru thingkaLum,6,uruvudaiyAr iLaiyArgaL nallAr * \nOththu vallArgaLaik koNdu * vaigal \ntheruvidai edhir koNdu pangkuni nAL * \nthirundhavE nORkinREn kAma dhEvA! ** \nkaruvudai mugilvaNNan kAyAvaNNan * \nkaruviLai pOl vaNNan kamala vaNNath * \nthiruvudai mugaththinil thirukkaNgaLAl * \nthirundhavE nOkkenakku aruL kaNday .,உருவுடை யாரிளை யார்கள்நல்லார் *\nஓத்துவல் லார்களைக் கொண்டு * வைகல்\nதெருவிடை யெதிர்கொண்டு பங்குனிநாள் *\nதிருந்தவே நோற்கின்றேன் காமதேவா! **\nகருவுடை முகில்வண்ணன் காயாவண்ணன் *\nகருவிளை போல்வண்ணன் * கமலவண்ணத் *\nதிருவுடை முகத்தினில் திருக்கண்களால் *\nதிருந்தவே நோக்கெனக் கருள்கண்டாய் . 6,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,முதல் திருமொழி ,தையொரு திங்களும் -[கண்ணனோடு கூட்டும்படி காமனைத் தொழுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,మొదటి తిరుమొళి,తైయొరు తిఙ్గళుం (కణ్ణనోడు కూడుంపడి కామనై త్తొళుదల్),,ఉరు ఉడైయార్ ఇళైయార్గళ్ నల్లార్*  ఓత్తు వల్లార్‌గళై క్కొణ్డు* వైగల్ తెరువిడై ఎదిర్ కొణ్డు పంగుని నాళ్*  తిరున్దవే నోఱ్కిన్ఱేన్ కామదేవా!* కరువుడై ముగిల్‌వణ్ణన్ కాయా వణ్ణన్*  కరువిళై పోల్ వణ్ణన్ కమల వణ్ణత్* తిరువుడై ముగత్తినిల్ తిరుక్కణ్గళాల్*  తిరున్దవే నోక్కెనక్కు అరుళ్ కణ్డాయ్. 6 
510,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 1,thaiyoru thingkaLum,7,kAyudai nellodu karumbamaiththuk * \nkatti arisi aval amaiththu * \nvAyudai maRaiyavar mandhiraththAl * \nmanmadhanE! unnai vaNangkuginREn ** \nthEsa munnaLandhavan thirivikkiraman \nthirukkaigaLAl ennaith thINdum vaNNam * \nsAyudai vayiRum en thadamulaiyum * \ntharaNiyil thalaippugazh tharakkitRiyE ,காயுடை நெல்லொடு கரும்பமைத்துக் *\nகட்டி யரிசி யவலமைத்து *\nவாயுடை மறையவர் மந்திரத்தால் *\nமன்மதனே! உன்னை வணங்குகின்றேன் **\nதேசமுன் னளந்தவன் திரிவிக்கிரமன் \nதிருக்கைக ளாலென்னைத் தீண்டும்வண்ணம் *\nசாயுடை வயிறுமென் தடமுலையும் *\nதரணியில் தலைப்புகழ் தரக்கிற்றியே . 7,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,முதல் திருமொழி ,தையொரு திங்களும் -[கண்ணனோடு கூட்டும்படி காமனைத் தொழுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,మొదటి తిరుమొళి,తైయొరు తిఙ్గళుం (కణ్ణనోడు కూడుంపడి కామనై త్తొళుదల్),,కాయుడై నెల్లొడు కరుమ్బమైత్తుక్*  కట్టి అరిశి అవల్ అమైత్తు* వాయుడై మఱైయవర్ మందిరత్తాల్*  మన్మదనే! ఉన్నై వణఙ్గుగిన్ఱేన్* తేశ మున్నళన్దవన్ తిరివిక్కిరమన్*  తిరుక్కైగళాల్ ఎన్నై త్తీణ్డుమ్ వణ్ణమ్ * శాయుడై వయిఱుం ఎన్ తడములైయుం*  తరణియిల్ తలైప్పుగళ్ తరక్కిట్ఱియే. 7 
511,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 1,thaiyoru thingkaLum,8,mAsudai udambodu thalai ulaRi * \nvAyppuRam veLuththu oru pOdhum uNdu * \nthEsudaith thiRaludaik kAma dhEvA! * \nnORkinRa nOnbinaik kuRikkoL kaNdAy ** \npEsuvadhonRu uNdu ingku emperumAn! * \npeNmaiyaith thalaiyudaiththu Akkum vaNNam * \nkEsava nambiyaik kAl pidippAL \nennum * ippERu enakkaruL kaNdAy .,மாசுடை யுடம்பொடு தலையுலறி *\nவாய்ப்புறம் வெளுத்தொரு போதுமுண்டு *\nதேசுடைத்திறலுடைக் காமதேவா! *\nநோற்கின்ற நோன்பினைக் குறிக்கொள்கண்டாய் **\nபேசுவ தொன்றுண்டிங் கெம்பெருமான்! *\nபெண்மையைத் தலையுடைத் தாக்கும்வண்ணம் *\nகேசவ நம்பியைக் கால்பிடிப்பாள்\nஎன்னு * மிப் பேறெனக் கருள்கண்டாய். 8,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,முதல் திருமொழி ,தையொரு திங்களும் -[கண்ணனோடு கூட்டும்படி காமனைத் தொழுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,మొదటి తిరుమొళి,తైయొరు తిఙ్గళుం (కణ్ణనోడు కూడుంపడి కామనై త్తొళుదల్),,మాశుడై ఉడమ్బొడు తలై ఉలఱి*  వాయ్‌ప్పుఱం వెళుత్తు ఒరు పోదుముణ్డు* తేశుడై త్తిఱలుడై క్కామదేవా!*  నోఱ్కిన్ఱ నోన్బినై క్కుఱిక్కోళ్ కణ్డాయ్* పేశువదొన్ఱు ఉణ్డు ఇఙ్గు ఎమ్బెరుమాన్!*  పెణ్మైయై త్తలైయుడైత్తు ఆక్కుం వణ్ణం * కేశవ నమ్బియై క్కాల్ పిడిప్పాళ్  ఎన్నుం* ఇప్పేఱు ఎనక్కరుళ్ కణ్డాయ్. 8 
512,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 1,thaiyoru thingkaLum,9,thozhudhu muppOdhum unnadi vaNangkith * \nthUmalar thUyth thozhudhu EththuginREn * \npazhudhinRip pArkkadal vaNNanukkE * \npaNi seydhu vAzhap peRAvidil nAn ** \nazhudhazhudhu alamandhu ammA vazhangka * \nAtRavum adhu unakku uRaikkum kaNdAy * \nuzhuvadhOr eruththinai nukangkodu pAyndhu * \nUttaminRith thurandhAl okkumE ,தொழுதுமுப் போதுமுன் னடிவணங்கித் *\nதூமலர் தூய்த்தொழு தேத்துகின்றேன் *\nபழுதின்றிப் பாற்கடல் வண்ணனுக்கே *\nபணிசெய்து வாழப் பெறாவிடில் * நான்\nஅழுதழு தலமந்தம் மாவழங்க * ஆற்றவு \nமதுவுனக் குறைக்குங்கண்டாய் * உழுவதோ\nரெருத்தினை நுகங்கொடுபாய்ந்து *\nஊட்டமின் றித்துரந் தாலொக்குமே. 9 ,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,முதல் திருமொழி ,தையொரு திங்களும் -[கண்ணனோடு கூட்டும்படி காமனைத் தொழுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,మొదటి తిరుమొళి,తైయొరు తిఙ్గళుం (కణ్ణనోడు కూడుంపడి కామనై త్తొళుదల్),,తొళుదు ముప్పోదుం ఉన్నడి వణఙ్గిత్*  తూమలర్ తూయ్‌త్తొళుదు ఏత్తుగిన్ఱేన్*  పళుదిన్ఱి ప్పార్‌క్కడల్ వణ్ణనుక్కే*  పణి శెయ్‌దు వాళ ప్పెఱావిడిల్ నాన్*  అళుదళుదు అలమర్‌న్దు అమ్మావళఙ్గ*  ఆట్ఱవుం అదు ఉనక్కు ఉఱైక్కుం కణ్డాయ్ * ఉళువదోర్ ఎరుత్తినై నుకఙ్గొడు పాయ్‌న్దు*  ఊట్టమిన్ఱి త్తుఱన్దాల్ ఒక్కుమే. 9 
513,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 1,thaiyoru thingkaLum,10,* karuppu vil malark kaNaik kAma vELaik * \nkazhaliNai paNindhu angkOr kari alaRa * \nmaruppinai osiththup puL vAy piLandha * \nmaNivaNNaRku ennai vaguththidenRu ** \nporuppanna mAdam polindhu thOnRum * \npudhuvaiyar kOn vittuchiththan kOdhai * \nviruppudai inthamizh mAlai vallAr * \nviNNavar kOn adi naNNuvarE ,*கருப்புவில் மலர்க்கணைக் காமவேளைக் * \nகழலிணை பணிந்தங்கோர் கரியலற *\nமருப்பினை யொசித்துப்புள் வாய்பிளந்த* \nமணிவண்ணற் கென்னை வகுத்திடென்று *\nபொருப்பன்ன மாடம்பொ லிந்துதோன்றும் * \nபுதுவையர் கோன்விட்டு சித்தன் கோதை * \nவிருப்புடை யின்தமிழ் மாலைவல்லார் * \nவிண்ணவர் கோனடி நண்ணுவரே. 10,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,முதல் திருமொழி ,தையொரு திங்களும் -[கண்ணனோடு கூட்டும்படி காமனைத் தொழுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,మొదటి తిరుమొళి,తైయొరు తిఙ్గళుం (కణ్ణనోడు కూడుంపడి కామనై త్తొళుదల్),,కరుప్పు విల్ మలర్ క్కణై క్కామ వేళైక్*  కళలినై పణిన్దు అఙ్గోర్ కరి అలఱ* మరుప్పినై ఒశిత్తు ప్పుళ్ వాయ్ పిళన్ద*  మణివణ్ణఱ్కు ఎన్నైయ్ వగుత్తిడెన్ఱు*  పొరుప్పన్న మాడం పొలిన్దు తోన్ఱుం*  పుదువైయర్ కోన్ విట్టుశిత్తన్ కోదై* విరుప్పుడై ఇన్ తమిళ్ మాలై వల్లార్*  విణ్ణవర్ కోన్ అడి నణ్ణువరే. 10 
514,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,1,* nAmam Ayiram Eththa ninRa * nArAyaNA! naranE! * unnai \nmAmi than maganAgap petRAl * emakku vAdhai thavirumE ** \nkAmanpOtharu kAlam enRu * pangkuni nAL kadai pAriththOm * \nthImai seyyum sirIdharA! * engkaL sitRil vandhu sidhaiyElE 1,*நாமமாயிரம் ஏத்தநின்ற * நாராயணா! நரனே! * உன்னை\nமாமிதன்மகனாகப்பெற்றால் * எமக்குவாதைதவிருமே **\nகாமன்போதரு காலமென்று * பங்குனிநாள்கடை பாரித்தோம் *\nதீமைசெய்யும் சிரீதரா! * எங்கள் சிற்றில்வந்து சிதையேலே . 1,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,*నామం ఆయిరం ఏత్త నిన్ఱ* నారాయణా! నరనే!* ఉన్నై మామి తన్ మగనాగ ప్పెట్ఱాల్* ఎమక్కు వాదై తవిరుమే* కామన్ పోదరు కాలం ఎన్ఱు* పఙ్గుని నాళ్ కడై పారిత్తోం* తీమై శెయ్యుం శిరీదరా!* ఎఙ్గళ్ శిట్ఱిల్ వన్దు శిదైయేలే. 1 
515,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,2,inRu mutRum mudhugu nOva * irundhizhaiththa ichchitRilai * \nnanRum kaNNuRa nOkki * nAngkoLum\nArvan thannaith thaNikidAy ** \nanRu bAlaganAgi * Alilai mEl thuyinRa vemAdhiyAy! * \nenRum undhanakku engkaL mEl * irakkamezhAdhadhu em pAvamE 2   ,இன்றுமுற்றும் முதுகுநோவ * இருந்திழைத்தஇச் சிற்றிலை *\nநன்றும்கண்ணுற நோக்கி* நாங்கொளும் ஆர்வந்தன்னைத் தணிகிடாய் **\nஅன்றுபாலகனாகி * ஆலிலை மேல்துயின்றவெம் மாதியாய்! *\nஎன்றும் உன் தனக்கு எங்கள்மேல் இரக்கமெழாதது எம் பாவமே .2,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,ఇన్ఱు ముట్ఱుం ముదుగు నోవ* ఇరున్దిళైత్త ఇచ్చిట్ఱిలై*  నన్ఱుం కణ్ణుఱ నోక్కి* నాఙ్గళుం ఆర్వం తన్నై త్తణికిడాయ్*  అన్ఱు బాలకనాగి* ఆలిలై మేల్ తుయిన్ఱ ఎం ఆదియాయ్!* ఎన్ఱుం ఉన్‌దనక్కు ఎఙ్గళ్ మేల్* ఇరక్కమెళాదదు ఎం పావమే. 2 
516,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,3,guNdunIr uRai kOLarI! * madha yAnai kOL viduththAy*unnaik \nkaNdu mAluRuvOngkaLaik * kadaik kaNgaLAlittu vAdhiyEl ** \nvaNdal nuNmaNal theLLi * yAm vaLaik kaigaLAl siramappattOm * \ntheNthiraik kadal paLLiyAy! * engkaL sitRil vandhu sidhaiyElE ,குண்டுநீருறை கோளரீ! * மத யானைகோள்விடுத்தாய்*உன்னைக்\nகண்டுமாலுறு வோங்களைக் * கடைக் கண்களாலிட்டு வாதியேல் **\nவண்டல்நுண்மணல் தெள்ளி * யாம் வளைக் கைகளால்சிர மப்பட்டோம் *\nதெண்திரைக்கடற் பள்ளியாய்! * எங்கள் சிற்றில்வந்து சிதையேலே .3,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],TirupPaarkadal (Vyugam) Sri Ksheerabdhi nathan,திருப்பாற்கடல் ஸ்ரீ க்ஷீராப்தி நாதன் (வ்யூஹம்),ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),తిరుపాలకడలి(వ్యూహం) - శ్రీ క్షీరాబ్ధినాదన్,గుణ్డునీర్ ఉఱై కోళరీ!* మద యానై కోళ్ విడుత్తాయ్* ఉన్నైక్ కణ్డు మాలుఱువోఙ్గళై* క్కడై క్కణ్గళాలిట్టు వాదియేల్* వణ్డల్ నున్‌మణల్ తెళ్ళి* యాం వళై క్కైగళాల్ శిరమప్పట్టోం* తెణ్‌తిరై క్కడల్ పళ్ళియాయ్!* ఎఙ్గళ్ శిట్ఱిల్ వన్దు శిదైయేలే. 3  
517,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,4,peyyumA mugil pOl vaNNA! * undhan pEchchum seygaiyum * engkaLai \nmaiyal EtRi mayakka * un mugam mAya mandhiram thAn kolO? ** \nnoyyar piLLaigaL enbathaRku * unnai nOva nAngkaL uraikkilOm * \nseyya thAmaraik kaNNinAy! * engkaL sitRil vandhu sidhaiyElE ,பெய்யுமாமுகில் போல்வண்ணா! * உன்தன் பேச்சும்செய்கையும் * எங்களை\nமையலேற்றி மயக்க * உன்முகம் மாயமந்திரந் தான்கொலோ? **\nநொய்யர் பிள்ளைக ளென்பதற்கு *உன்னை நோவநாங்கள் உரைக்கிலோம் *\nசெய்யதாமரைக் கண்ணினாய்! *எங்கள் சிற்றில்வந்து சிதையேலே. 4,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,పెయ్యుమా ముగిల్ పోల్ వణ్ణా!* ఉన్‌తన్ పేచ్చుం శెయ్‌గైయుం* ఎఙ్గళై  మైయల్ ఏట్ఱి మయక్క* ఉన్ ముగం మాయ మన్దిరం తాన్ కొలో?* నొయ్యర్ పిళ్ళైగళ్ ఎన్బదఱ్కు* ఉన్నై నోవ నాఙ్గళ్ ఉరైక్కిలోం* శెయ్య తామరై క్కణ్ణినాయ్!* ఎఙ్గళ్ శిట్ఱిల్ వన్దు శిదైయేలే. 4 
518,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,5,veLLai nuNmaNar koNdu * sitRil vichiththirappada * vIdhi vAyth \ntheLLi nAngkaL izhaiththa kOlam * azhiththiyAgilum undhan mEl ** \nuLLam Odi urugal allAl * urOdam onRumilOm kaNdAy * \nkaLLa mAdhavA! kEsavA! * un mugaththana kaNgaL allavE ,வெள்ளைநுண்மணற் கொண்டு * சிற்றில் விசித்திரப்பட * வீதிவாய்த்\nதெள்ளிநாங்களி ழைத்தகோலம் *அழித்தியாகிலும் உன்தன்மேல் **\nஉள்ளமோடி யுருகலல்லால் * உரோடமொன்று மிலோம்கண்டாய் *\nகள்ளமாதவா! கேசவா! * உன் முகத்தனகண்க ளல்லவே. 5,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,వెళ్ళై నుణ్ మణర్ కొణ్డు* శిట్ఱిల్ విచిత్తిరప్పడ* వీది వాయ్ త్-  తెళ్ళి నాఙ్గళ్ ఇళైత్త కోలం* అళిత్తియాగిలుం ఉన్దన్ మేల్*  ఉళ్ళం ఓడి ఉరుగల్ అల్లాల్* ఉరోడం ఒన్ఱుమిలోం కణ్డాయ్*  కళ్ళ మాదవా! కేశవా! ఉన్ ముగత్తన కణ్గళ్ అల్లవే. 5 
519,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,6,mutRilAdha piLLaigaLOm * mulai pOndhilAdhOmai * nAL thoRum \nsitRil mElittuk koNdu * nI siRidhuNdu thiNNena nAm adhu \nkatRilOm ** kadalai adaiththu arakkar kulangkaLai * mutRavum \nsetRu * ilangkaiyaip pUsalAkkiya sEvagA! * emmai vAdhiyEl,முற்றிலாத பிள்ளைகளோம்* முலைபோந்திலா தோமை* நாள்தொறும்\nசிற்றில் மேலிட்டுக் கொண்டு* நீ சிறிதுண்டு திண்ணென நாம் அது\nகற்றிலோம் ** கடலையடைத்து அரக்கர் குலங்களை* முற்றவும்\nசெற்று* இலங்கையைப் பூசலாக்கிய சேவகா!* எம்மை வாதியேல்.6,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,ముట్ఱిలాద పిళ్ళైగళోం* ములై పోన్దిలాతోమై* నాళ్ దొఱుం  శిట్ఱిల్ మేల్ఇట్టు క్కొణ్డు* నీ శిఱిదుణ్డు తిణ్ణెన నాం అదు కట్ఱిలోం** కడలై అడైట్టు అరక్కర్ కులఙ్గళై* ముట్ఱవుం శెట్ఱు* ఇలఙ్‌గైయై ప్పూశలాక్కియ శేవకా!* ఎమ్మై వాదియేల్!. 6 
520,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,7,pEdham nangaRivArgaLOdu * ivai pEsinAl peridhu insuvai * \nyAthum onRaRiyAdha piLLaigaLOmai * nI nalindhu en payan? ** \nOdhamA kadal vaNNA! * un maNavAttimArodu sULuRum\nsEdhu bandham thiruththinAy! * engkaL sitRil vandhu sidhaiyElE ,பேதம் நன்கறிவார்களோடு *இவை பேசினால்பெரிது இன்சுவை*\nயாதுமொன்றறி யாதபிள்ளைகளோமை*நீ நலிந்து என்பயன்? **\nஓதமாகடல் வண்ணா!* உன்மண வாட்டிமாரொடு சூளுறும்*\nசேதுபந்தம் திருத்தினாய் ! * எங்கள் சிற்றில்வந்து சிதையேலே. 7,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,బేదం నఞ్గఱివార్గళోడు* ఇవై పేశినాల్ పెరిదు ఇన్‌శువై* యాదుం ఒన్ఱఱియాద పిళ్ళైగళోమై* నీ నలిన్దు ఎన్ పయన్?* ఓదమా కడల్ వణ్ణా!* ఉన్ మణవాట్టిమారొడు శూళుఱుం* సేతు బందం తిరుత్తినాయ్!* ఎఙ్గళ్ శిట్ఱిల్ వన్దు శిదైయేలే. 7 
521,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,8,vattavAych siRu thUthaiyOdu * siRu suLagum maNalum koNdu * \nittamA viLaiyAduvOngkaLaich * sitRil Idazhiththu en payan? ** \nthottudhaiththu naliyEl kaNdAy * sudarch chakkaram kaiyil EndhinAy! * \nkattiyum kaiththAl innAmai * aRidhiyE kadal vaNNanE! ,வட்டவாய்ச்சிறுதூதையோடு* சிறு சுளகும்மணலும் கொண்டு*\nஇட்டமா விளையாடுவோங்களைச்* சிற்றி லீடழித்து என் பயன்? **\nதொட்டுதைத்து நலியேல் கண்டாய் * சுடர்ச் சக்கரம் கையிலேந்தினாய்!*\nகட்டியும் கைத்தால் இன்னாமையறிதியேகடல் வண்ணனே! 8,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,వట్టవాయ్ శిఱు తూదైయోడు* శిఱు శుళగుం మణలుం కొణ్డు* ఇట్టమా విళైయాడువోఙ్గళై* శిట్ఱిల్ ఈడళిత్తు ఎన్ పయన్?* తొట్టుదైత్తు నలియేల్ కణ్డాయ్* శుడర్ శక్కరం కైయిల్ ఏన్దినాయ్! * కట్టియుం కైత్తాల్ ఇన్నామై* అఱిదియే కడల్ వణ్ణనే!. 8 
522,Andal,Mudhal Aiyiram,Naachiyaar Tirumozhi,Naachiyaar Thirumozhi 2,nAmamAyiram,9,mutRaththUdu pugundhu * nin mugam kAttip punmuRuval seydhu * \nsitRilOdu engkaL sindhaiyum * sidhaikkak kadavaiyO? gOvindhA! ** \nmutRa maNNidam thAvi * viNNuRa nINdaLandhu koNdAy! * emmaip \npatRi meyppiNakkittakkAl * indhap pakkam ninRavar en sollAr? ,முற்றத்தூடு புகுந்து* நின்முகம் காட்டிப்புன்முறுவல்செய்து*\nசிற்றிலோடு எங்கள் சிந்தையும்* சிதைக் கக்கடவையோ? கோவிந்தா!**\nமுற்றமண்ணிடம் தாவி* விண்ணுற நீண்டளந்துகொண் டாய்! *எம்மைப்\nபற்றி மெய்ப்பிணக் கிட்டக்கால் இந்தப் பக்கம் நின்றவர் என்சொல்லார்? 9,ஸ்ரீ ஆண்டாள் ,முதலாயிரம்,நாச்சியார் திருமொழி ,இரண்டாம் திருமொழி,நாமமாயிரம் -[இடைப் பெண்கள் சிற்றில் சிதைக்க வேண்டாவென்று கண்ணனை வேண்டுதல் ],,,ఆండాళ్,ముదల్ ఆయిరమ్,నాచ్చియార్ తిరుమొళి,రెండవ తిరుమొళి,నామమాయిరం (ఇడై ప్పెణ్గళ్ శిట్ఱిల్ శిదైక్క వేణ్డా ఎన్ఱు కణ్ణనై వేణ్డుదల్),,ముట్ఱత్తూడు పుగున్దు* నిన్ ముగం కాట్టి ప్పున్ ముఱువల్ శెయ్‌దు*  శిట్ఱిలోడు ఎఙ్గళ్ శిన్‌దైయుం* శిదైక్క క్కడవైయో? గోవిందా!* ముట్ఱ మణ్ణిడం తావి* విణ్ణుఱ నీణ్డళన్దు కొణ్డాయ్!* ఎమ్మైప్ పట్ఱి మెయ్‌ప్పిణక్కిట్టక్కాల్* ఇన్ద ప్పక్కం నిన్ఱవర్ ఎన్ శొల్లార్? 9  
